From	To	Neuropil	Synapses	Neuro Transmitter
720575940618886710	720575940625525740	GOR_L	9	ACH
720575940608190532	720575940625525740	IPS_L	30	GLUT
720575940608190532	720575940625525740	GNG	8	GLUT
720575940629780858	720575940625525740	SPS_L	28	ACH
720575940629780858	720575940625525740	SPS_R	6	ACH
720575940629780858	720575940625525740	GOR_L	2	ACH
720575940629780858	720575940625525740	IB_L	1	ACH
720575940642081952	720575940625525740	IPS_L	31	GLUT
720575940642081952	720575940625525740	GNG	6	GLUT
720575940630311383	720575940625525740	GOR_L	3	ACH
720575940630311383	720575940625525740	CAN_L	2	ACH
720575940630311383	720575940625525740	IPS_L	2	ACH
720575940630311383	720575940625525740	SPS_L	26	ACH
720575940630311383	720575940625525740	SPS_R	1	ACH
720575940631296543	720575940625525740	IPS_L	32	GABA
720575940627493148	720575940625525740	IPS_L	30	ACH
720575940627493148	720575940625525740	GNG	1	GLUT
720575940627493148	720575940625525740	SPS_L	1	ACH
720575940619625837	720575940625525740	CAN_L	2	GABA
720575940619625837	720575940625525740	SPS_L	12	GLUT
720575940619625837	720575940625525740	GOR_L	5	GLUT
720575940619625837	720575940625525740	PLP_L	3	GABA
720575940619625837	720575940625525740	SPS_R	3	GABA
720575940619625837	720575940625525740	IPS_L	5	GLUT
720575940627405058	720575940625525740	AVLP_L	16	GLUT
720575940627405058	720575940625525740	PVLP_L	5	GLUT
720575940627405058	720575940625525740	ICL_L	9	GLUT
720575940617684107	720575940625525740	VES_L	1	ACH
720575940617684107	720575940625525740	PLP_L	10	ACH
720575940617684107	720575940625525740	GOR_L	6	ACH
720575940617684107	720575940625525740	PVLP_L	3	ACH
720575940617684107	720575940625525740	SPS_L	2	ACH
720575940617684107	720575940625525740	AVLP_L	5	ACH
720575940622696944	720575940625525740	PLP_L	1	ACH
720575940622696944	720575940625525740	GNG	2	ACH
720575940622696944	720575940625525740	IPS_L	24	ACH
720575940616984588	720575940625525740	IPS_L	1	SER
720575940616984588	720575940625525740	ME_L	26	OCT
720575940626784868	720575940625525740	GOR_L	3	ACH
720575940626784868	720575940625525740	SPS_L	22	ACH
720575940628599516	720575940625525740	IPS_L	25	GABA
720575940629488902	720575940625525740	IPS_L	4	SER
720575940629488902	720575940625525740	ME_L	18	DA
720575940629488902	720575940625525740	GOR_L	1	GLUT
720575940621365012	720575940625525740	CAN_L	6	GLUT
720575940621365012	720575940625525740	SPS_L	16	GLUT
720575940606873522	720575940625525740	IPS_L	21	GABA
720575940617952034	720575940625525740	VES_L	2	ACH
720575940617952034	720575940625525740	GNG	4	ACH
720575940617952034	720575940625525740	CAN_L	4	ACH
720575940617952034	720575940625525740	SPS_R	3	ACH
720575940617952034	720575940625525740	SPS_L	7	ACH
720575940613221585	720575940625525740	ICL_L	1	ACH
720575940613221585	720575940625525740	GOR_L	2	ACH
720575940613221585	720575940625525740	PVLP_L	7	ACH
720575940613221585	720575940625525740	AVLP_L	10	ACH
720575940624639271	720575940625525740	GOR_L	9	ACH
720575940624639271	720575940625525740	ICL_L	10	ACH
720575940637578985	720575940625525740	IPS_L	10	ACH
720575940637578985	720575940625525740	PLP_L	7	ACH
720575940637578985	720575940625525740	SPS_L	1	ACH
720575940625742681	720575940625525740	AVLP_L	1	ACH
720575940625742681	720575940625525740	IPS_L	5	ACH
720575940625742681	720575940625525740	LAL_L	2	ACH
720575940625742681	720575940625525740	EPA_L	8	ACH
720575940625742681	720575940625525740	PLP_L	2	ACH
720575940609799470	720575940625525740	SPS_L	9	ACH
720575940609799470	720575940625525740	EPA_L	3	ACH
720575940609799470	720575940625525740	IPS_L	5	ACH
720575940604954289	720575940625525740	GOR_L	1	ACH
720575940604954289	720575940625525740	PVLP_L	16	ACH
720575940629487104	720575940625525740	EPA_L	5	ACH
720575940629487104	720575940625525740	LAL_L	6	ACH
720575940629487104	720575940625525740	IPS_L	1	ACH
720575940629487104	720575940625525740	AVLP_L	3	ACH
720575940629487104	720575940625525740	SPS_L	1	ACH
720575940627102280	720575940625525740	CAN_L	2	ACH
720575940627102280	720575940625525740	SPS_L	12	ACH
720575940627102280	720575940625525740	ICL_L	1	ACH
720575940627102280	720575940625525740	GOR_L	1	ACH
720575940623025413	720575940625525740	AME_R	1	ACH
720575940623025413	720575940625525740	ME_R	14	OCT
720575940626977947	720575940625525740	AVLP_L	5	ACH
720575940626977947	720575940625525740	PLP_L	3	ACH
720575940626977947	720575940625525740	PVLP_L	7	ACH
720575940606584766	720575940625525740	SPS_L	1	GLUT
720575940606584766	720575940625525740	IPS_L	13	ACH
720575940611700520	720575940625525740	GNG	14	ACH
720575940604481964	720575940625525740	IPS_L	9	GLUT
720575940604481964	720575940625525740	SPS_L	4	GLUT
720575940604481964	720575940625525740	GNG	1	GLUT
720575940626988053	720575940625525740	IPS_L	14	GABA
720575940618706112	720575940625525740	VES_L	1	ACH
720575940618706112	720575940625525740	IPS_L	1	DA
720575940618706112	720575940625525740	AVLP_L	2	ACH
720575940618706112	720575940625525740	PVLP_L	7	ACH
720575940618706112	720575940625525740	EPA_L	2	ACH
720575940628642320	720575940625525740	EPA_L	2	ACH
720575940628642320	720575940625525740	VES_L	2	ACH
720575940628642320	720575940625525740	IPS_L	5	ACH
720575940628642320	720575940625525740	SPS_L	4	ACH
720575940624945438	720575940625525740	SPS_L	9	ACH
720575940624945438	720575940625525740	PLP_L	1	ACH
720575940624945438	720575940625525740	PVLP_L	1	ACH
720575940624945438	720575940625525740	LAL_L	1	ACH
720575940624945438	720575940625525740	EPA_L	1	ACH
720575940625561406	720575940625525740	IPS_L	9	ACH
720575940625561406	720575940625525740	GNG	2	ACH
720575940625561406	720575940625525740	SPS_L	2	ACH
720575940626849030	720575940625525740	IPS_L	11	ACH
720575940626849030	720575940625525740	PLP_L	2	ACH
720575940626749061	720575940625525740	PVLP_L	9	ACH
720575940626749061	720575940625525740	AVLP_L	3	ACH
720575940636574644	720575940625525740	PLP_L	2	GABA
720575940636574644	720575940625525740	SPS_L	7	GABA
720575940636574644	720575940625525740	GOR_L	1	GABA
720575940636574644	720575940625525740	EPA_L	2	GABA
720575940627996285	720575940625525740	ME_L	9	ACH
720575940627996285	720575940625525740	ME_R	3	ACH
720575940623506761	720575940625525740	GOR_L	4	ACH
720575940623506761	720575940625525740	PVLP_L	4	ACH
720575940623506761	720575940625525740	ICL_L	4	ACH
720575940625673196	720575940625525740	GNG	12	ACH
720575940619636615	720575940625525740	SPS_L	1	ACH
720575940619636615	720575940625525740	IPS_L	10	ACH
720575940619636615	720575940625525740	GNG	1	ACH
720575940622263066	720575940625525740	SPS_L	4	GABA
720575940622263066	720575940625525740	GNG	6	GABA
720575940622263066	720575940625525740	CAN_L	1	GABA
720575940629489414	720575940625525740	GOR_L	6	GABA
720575940629489414	720575940625525740	SPS_L	3	GABA
720575940629489414	720575940625525740	PLP_L	2	GABA
720575940629343959	720575940625525740	ICL_L	1	ACH
720575940629343959	720575940625525740	GOR_L	7	ACH
720575940629343959	720575940625525740	PLP_L	3	ACH
720575940615429118	720575940625525740	ME_R	11	OCT
720575940628400773	720575940625525740	IPS_L	9	ACH
720575940628400773	720575940625525740	SPS_L	2	ACH
720575940627775375	720575940625525740	GNG	11	ACH
720575940613039795	720575940625525740	GOR_L	10	ACH
720575940613039795	720575940625525740	ICL_L	1	ACH
720575940613529041	720575940625525740	EPA_L	4	ACH
720575940613529041	720575940625525740	IPS_L	4	ACH
720575940613529041	720575940625525740	GNG	1	ACH
720575940613529041	720575940625525740	SPS_L	1	ACH
720575940629021714	720575940625525740	ICL_L	3	ACH
720575940629021714	720575940625525740	AVLP_L	1	ACH
720575940629021714	720575940625525740	PVLP_L	1	ACH
720575940629021714	720575940625525740	GOR_L	5	ACH
720575940642291872	720575940625525740	IPS_L	6	ACH
720575940642291872	720575940625525740	GNG	4	ACH
720575940635709541	720575940625525740	SPS_L	8	ACH
720575940635709541	720575940625525740	IPS_L	1	SER
720575940635709541	720575940625525740	GOR_L	1	ACH
720575940626052540	720575940625525740	SPS_L	3	DA
720575940626052540	720575940625525740	GOR_L	3	DA
720575940626052540	720575940625525740	PVLP_L	1	DA
720575940626052540	720575940625525740	AVLP_L	2	DA
720575940626052540	720575940625525740	PLP_L	1	DA
720575940623747984	720575940625525740	IPS_L	10	ACH
720575940620972813	720575940625525740	SPS_L	10	GLUT
720575940616218717	720575940625525740	IPS_L	5	ACH
720575940616218717	720575940625525740	PLP_L	4	ACH
720575940616218717	720575940625525740	SPS_L	1	ACH
720575940638244661	720575940625525740	AVLP_L	3	GABA
720575940638244661	720575940625525740	LAL_L	3	GABA
720575940638244661	720575940625525740	IPS_L	3	GABA
720575940646572084	720575940625525740	IPS_L	4	ACH
720575940646572084	720575940625525740	SPS_L	5	ACH
720575940622245492	720575940625525740	IPS_L	7	GABA
720575940622245492	720575940625525740	GNG	2	GABA
720575940634523232	720575940625525740	IPS_L	8	ACH
720575940634523232	720575940625525740	GNG	1	ACH
720575940621947302	720575940625525740	GOR_L	4	ACH
720575940621947302	720575940625525740	SPS_L	3	ACH
720575940621947302	720575940625525740	EPA_L	2	ACH
720575940637586751	720575940625525740	IPS_L	8	GABA
720575940637586751	720575940625525740	WED_L	1	GABA
720575940627683588	720575940625525740	SPS_L	8	ACH
720575940627683588	720575940625525740	GNG	1	ACH
720575940646094359	720575940625525740	PVLP_L	9	ACH
720575940628485479	720575940625525740	IPS_L	9	ACH
720575940626333971	720575940625525740	IPS_L	8	ACH
720575940619904859	720575940625525740	SPS_L	2	ACH
720575940619904859	720575940625525740	EPA_L	1	ACH
720575940619904859	720575940625525740	IPS_L	5	ACH
720575940640205501	720575940625525740	GNG	2	ACH
720575940640205501	720575940625525740	IPS_L	6	ACH
720575940639742067	720575940625525740	GNG	8	ACH
720575940622335331	720575940625525740	AVLP_L	8	ACH
720575940604167712	720575940625525740	SPS_L	5	ACH
720575940604167712	720575940625525740	IPS_L	3	ACH
720575940623879207	720575940625525740	AVLP_L	2	ACH
720575940623879207	720575940625525740	ICL_L	1	ACH
720575940623879207	720575940625525740	GOR_L	2	ACH
720575940623879207	720575940625525740	EPA_L	1	ACH
720575940623879207	720575940625525740	PLP_L	2	ACH
720575940616915174	720575940625525740	IPS_L	4	ACH
720575940616915174	720575940625525740	PLP_L	1	ACH
720575940616915174	720575940625525740	SPS_L	3	ACH
720575940613455986	720575940625525740	PVLP_L	6	ACH
720575940613455986	720575940625525740	GOR_L	2	ACH
720575940605707198	720575940625525740	PVLP_L	3	ACH
720575940605707198	720575940625525740	AVLP_L	5	ACH
720575940621405972	720575940625525740	IPS_L	8	ACH
720575940602483424	720575940625525740	AVLP_L	8	ACH
720575940622229825	720575940625525740	GNG	6	ACH
720575940622229825	720575940625525740	IPS_L	1	ACH
720575940634528864	720575940625525740	GNG	7	ACH
720575940616688089	720575940625525740	SPS_L	1	SER
720575940616688089	720575940625525740	IPS_L	3	ACH
720575940616688089	720575940625525740	GNG	3	ACH
720575940624529445	720575940625525740	GOR_L	5	ACH
720575940624529445	720575940625525740	EPA_L	2	ACH
720575940640485109	720575940625525740	PVLP_L	1	ACH
720575940640485109	720575940625525740	PLP_L	2	ACH
720575940640485109	720575940625525740	ICL_L	2	ACH
720575940640485109	720575940625525740	EPA_L	2	ACH
720575940612292531	720575940625525740	LAL_L	4	GABA
720575940612292531	720575940625525740	IPS_L	3	GABA
720575940611623630	720575940625525740	ICL_L	1	ACH
720575940611623630	720575940625525740	EPA_L	3	ACH
720575940611623630	720575940625525740	GOR_L	3	ACH
720575940630675151	720575940625525740	IPS_L	5	ACH
720575940630675151	720575940625525740	GNG	2	ACH
720575940623554796	720575940625525740	IPS_L	6	ACH
720575940623554796	720575940625525740	LAL_L	1	GLUT
720575940614726773	720575940625525740	EPA_L	2	ACH
720575940614726773	720575940625525740	IPS_L	5	ACH
720575940630812354	720575940625525740	ME_L	7	GLUT
720575940635089945	720575940625525740	IPS_L	7	GLUT
720575940643944727	720575940625525740	IPS_L	6	GLUT
720575940643944727	720575940625525740	SPS_L	1	GLUT
720575940624391816	720575940625525740	IPS_L	7	ACH
720575940639284608	720575940625525740	CAN_L	2	GLUT
720575940639284608	720575940625525740	SPS_L	5	GLUT
720575940626378621	720575940625525740	SPS_L	7	GLUT
720575940627275090	720575940625525740	GOR_L	7	GLUT
720575940639414144	720575940625525740	SPS_L	2	ACH
720575940639414144	720575940625525740	SPS_R	5	ACH
720575940641553805	720575940625525740	WED_L	1	ACH
720575940641553805	720575940625525740	EPA_L	1	ACH
720575940641553805	720575940625525740	SPS_L	1	ACH
720575940641553805	720575940625525740	IPS_L	3	ACH
720575940638513205	720575940625525740	IPS_L	2	ACH
720575940638513205	720575940625525740	GNG	4	ACH
720575940605475774	720575940625525740	GOR_L	2	ACH
720575940605475774	720575940625525740	ICL_L	4	ACH
720575940615678866	720575940625525740	GNG	3	ACH
720575940615678866	720575940625525740	IPS_L	3	ACH
720575940619318321	720575940625525740	ICL_L	1	ACH
720575940619318321	720575940625525740	GOR_L	5	ACH
720575940617922763	720575940625525740	IB_L	1	GLUT
720575940617922763	720575940625525740	SPS_L	5	GLUT
720575940619592768	720575940625525740	EPA_L	2	ACH
720575940619592768	720575940625525740	PVLP_L	2	ACH
720575940619592768	720575940625525740	AVLP_L	2	ACH
720575940639599323	720575940625525740	IPS_L	6	ACH
720575940632650271	720575940625525740	IPS_L	6	ACH
720575940629708482	720575940625525740	EPA_L	3	ACH
720575940629708482	720575940625525740	GOR_L	1	ACH
720575940629708482	720575940625525740	AVLP_L	2	ACH
720575940625852464	720575940625525740	GNG	6	GLUT
720575940631122191	720575940625525740	VES_L	6	ACH
720575940605633824	720575940625525740	PVLP_L	6	ACH
720575940621067204	720575940625525740	EPA_L	2	GABA
720575940621067204	720575940625525740	PVLP_L	3	GABA
720575940621067204	720575940625525740	AVLP_L	1	GABA
720575940616414859	720575940625525740	IPS_L	5	ACH
720575940616414859	720575940625525740	GNG	1	ACH
720575940625400420	720575940625525740	IPS_L	2	ACH
720575940625400420	720575940625525740	EPA_L	2	ACH
720575940625400420	720575940625525740	GNG	2	ACH
720575940641363957	720575940625525740	AVLP_L	2	ACH
720575940641363957	720575940625525740	PVLP_L	3	ACH
720575940641363957	720575940625525740	GOR_L	1	ACH
720575940625691372	720575940625525740	IPS_L	6	GABA
720575940618987600	720575940625525740	GOR_L	1	ACH
720575940618987600	720575940625525740	PVLP_L	5	ACH
720575940632395420	720575940625525740	SPS_L	6	GLUT
720575940619073620	720575940625525740	ME_L	6	GABA
720575940659878785	720575940625525740	ICL_L	3	ACH
720575940659878785	720575940625525740	GOR_L	2	ACH
720575940659878785	720575940625525740	EPA_L	1	DA
720575940629327659	720575940625525740	GNG	1	ACH
720575940629327659	720575940625525740	IPS_L	5	ACH
720575940614681128	720575940625525740	IPS_L	6	ACH
720575940642422157	720575940625525740	GNG	6	ACH
720575940628955648	720575940625525740	SPS_L	5	ACH
720575940628955648	720575940625525740	ICL_L	1	ACH
720575940621739503	720575940625525740	IPS_L	6	ACH
720575940615093702	720575940625525740	IPS_L	5	ACH
720575940612598695	720575940625525740	SPS_L	1	ACH
720575940612598695	720575940625525740	IPS_L	4	ACH
720575940622590207	720575940625525740	AVLP_L	3	GABA
720575940622590207	720575940625525740	GOR_L	2	GABA
720575940604690278	720575940625525740	WED_L	3	GABA
720575940604690278	720575940625525740	IPS_L	2	GABA
720575940621589999	720575940625525740	PLP_L	2	ACH
720575940621589999	720575940625525740	PVLP_L	1	ACH
720575940621589999	720575940625525740	ICL_L	2	ACH
720575940623274966	720575940625525740	GOR_L	2	ACH
720575940623274966	720575940625525740	SPS_L	3	ACH
720575940613708083	720575940625525740	SPS_L	3	ACH
720575940613708083	720575940625525740	IPS_L	2	ACH
720575940618497556	720575940625525740	GOR_L	3	ACH
720575940618497556	720575940625525740	AVLP_L	2	ACH
720575940643783534	720575940625525740	WED_L	2	ACH
720575940643783534	720575940625525740	IPS_L	3	ACH
720575940638977257	720575940625525740	ME_L	5	GABA
720575940615868010	720575940625525740	IPS_L	4	ACH
720575940615868010	720575940625525740	SPS_L	1	ACH
720575940632427603	720575940625525740	GNG	1	ACH
720575940632427603	720575940625525740	IPS_L	4	ACH
720575940620918789	720575940625525740	SPS_L	1	GABA
720575940620918789	720575940625525740	GNG	2	ACH
720575940620918789	720575940625525740	IPS_L	2	ACH
720575940635211768	720575940625525740	GOR_L	5	GABA
720575940644653348	720575940625525740	GNG	4	GABA
720575940644653348	720575940625525740	IPS_L	1	GABA
720575940621665258	720575940625525740	WED_L	1	GLUT
720575940621665258	720575940625525740	IPS_L	4	GABA
720575940632777320	720575940625525740	ME_L	3	ACH
720575940632777320	720575940625525740	ME_R	2	ACH
720575940620789213	720575940625525740	AVLP_L	5	GABA
720575940613403378	720575940625525740	IPS_L	1	ACH
720575940613403378	720575940625525740	GNG	3	ACH
720575940613403378	720575940625525740	SPS_L	1	ACH
720575940612721063	720575940625525740	ICL_L	1	GABA
720575940612721063	720575940625525740	GOR_L	2	GABA
720575940612721063	720575940625525740	PVLP_L	1	ACH
720575940612721063	720575940625525740	AVLP_L	1	GABA
720575940616907678	720575940625525740	PVLP_L	1	GABA
720575940616907678	720575940625525740	GOR_L	4	GABA
720575940635355804	720575940625525740	SPS_R	3	GLUT
720575940635355804	720575940625525740	CAN_L	2	GABA
720575940630372982	720575940625525740	SPS_L	2	GABA
720575940630372982	720575940625525740	IPS_L	3	GABA
720575940602718432	720575940625525740	PVLP_L	1	ACH
720575940602718432	720575940625525740	AVLP_L	1	ACH
720575940602718432	720575940625525740	EPA_L	2	ACH
720575940602718432	720575940625525740	LAL_L	1	ACH
720575940618184773	720575940625525740	ICL_L	2	ACH
720575940618184773	720575940625525740	GOR_L	3	ACH
720575940623247300	720575940625525740	IPS_L	4	ACH
720575940623247300	720575940625525740	SPS_L	1	GLUT
720575940641096144	720575940625525740	PVLP_L	1	ACH
720575940641096144	720575940625525740	LAL_L	4	ACH
720575940615626562	720575940625525740	IPS_L	5	GLUT
720575940623619050	720575940625525740	SPS_L	5	ACH
720575940637309838	720575940625525740	SPS_L	5	ACH
720575940639179891	720575940625525740	SPS_L	5	ACH
720575940628567545	720575940625525740	IPS_L	5	ACH
720575940618031394	720575940625525740	SPS_L	2	ACH
720575940618031394	720575940625525740	PVLP_L	1	ACH
720575940618031394	720575940625525740	EPA_L	2	ACH
720575940621596587	720575940625525740	ME_L	5	ACH
720575940619675712	720575940625525740	EPA_L	3	ACH
720575940619675712	720575940625525740	GOR_L	1	ACH
720575940619675712	720575940625525740	PVLP_L	1	ACH
720575940606651936	720575940625525740	GOR_L	5	ACH
720575940659340673	720575940625525740	IPS_L	4	GABA
720575940659340673	720575940625525740	GNG	1	DA
720575940611997146	720575940625525740	IPS_L	5	GABA
720575940624636505	720575940625525740	SPS_L	5	GLUT
720575940629846722	720575940625525740	SPS_L	5	ACH
720575940625525740	720575940629488902	ME_L	73	ACH
720575940625525740	720575940616984588	ME_L	72	ACH
720575940625525740	720575940623025413	AME_R	3	ACH
720575940625525740	720575940623025413	ME_R	58	ACH
720575940625525740	720575940615429118	AME_R	2	ACH
720575940625525740	720575940615429118	ME_R	46	ACH
720575940625525740	720575940632527683	ME_R	19	ACH
720575940625525740	720575940632527683	AME_R	19	ACH
720575940625525740	720575940622138534	ME_L	34	ACH
720575940625525740	720575940644731592	ME_L	32	ACH
720575940625525740	720575940624184063	ME_L	32	ACH
720575940625525740	720575940614849832	ME_L	32	ACH
720575940625525740	720575940628996348	ME_L	30	ACH
720575940625525740	720575940607870130	ME_L	30	ACH
720575940625525740	720575940631024236	ME_L	28	ACH
720575940625525740	720575940618559515	ME_L	28	ACH
720575940625525740	720575940625660088	ME_L	28	ACH
720575940625525740	720575940625191352	ME_L	27	ACH
720575940625525740	720575940615368702	ME_L	27	ACH
720575940625525740	720575940640749171	ME_R	26	ACH
720575940625525740	720575940624318761	ME_L	26	ACH
720575940625525740	720575940621118293	ME_L	26	ACH
720575940625525740	720575940625131192	ME_L	26	ACH
720575940625525740	720575940640048974	ME_L	25	ACH
720575940625525740	720575940618761117	ME_L	25	ACH
720575940625525740	720575940642088923	ME_L	25	ACH
720575940625525740	720575940639095615	ME_L	25	ACH
720575940625525740	720575940606464102	ME_R	25	ACH
720575940625525740	720575940622388318	ME_R	24	ACH
720575940625525740	720575940620932555	ME_L	24	ACH
720575940625525740	720575940605530336	ME_L	24	ACH
720575940625525740	720575940613639538	ME_L	24	ACH
720575940625525740	720575940630778746	ME_L	24	ACH
720575940625525740	720575940618533149	ME_L	23	ACH
720575940625525740	720575940624628715	ME_L	23	ACH
720575940625525740	720575940622466565	PVLP_R	1	ACH
720575940625525740	720575940622466565	AME_R	20	ACH
720575940625525740	720575940622466565	ME_R	2	ACH
720575940625525740	720575940616690107	ME_L	22	ACH
720575940625525740	720575940638579775	ME_L	22	ACH
720575940625525740	720575940620970375	ME_L	22	ACH
720575940625525740	720575940631007606	ME_L	22	ACH
720575940625525740	720575940616200863	ME_R	22	ACH
720575940625525740	720575940613163994	ME_L	22	ACH
720575940625525740	720575940615167919	ME_L	21	ACH
720575940625525740	720575940630327290	ME_R	21	ACH
720575940625525740	720575940618432185	ME_R	21	ACH
720575940625525740	720575940620958561	ME_L	21	ACH
720575940625525740	720575940631139927	ME_L	20	ACH
720575940625525740	720575940610691733	ME_L	20	ACH
720575940625525740	720575940624845053	ME_L	20	ACH
720575940625525740	720575940625474106	ME_R	20	ACH
720575940625525740	720575940629388038	ME_L	20	ACH
720575940625525740	720575940612921267	ME_L	20	ACH
720575940625525740	720575940624667891	ME_L	20	ACH
720575940625525740	720575940619664448	ME_L	20	ACH
720575940625525740	720575940624535530	ME_L	20	ACH
720575940625525740	720575940621081264	ME_L	20	ACH
720575940625525740	720575940624112127	ME_L	20	ACH
720575940625525740	720575940622846028	ME_L	20	ACH
720575940625525740	720575940620159960	ME_R	19	ACH
720575940625525740	720575940614324008	ME_R	19	ACH
720575940625525740	720575940622911493	ME_L	19	ACH
720575940625525740	720575940631104512	ME_L	19	ACH
720575940625525740	720575940633844179	ME_L	19	ACH
720575940625525740	720575940631100665	ME_R	19	ACH
720575940625525740	720575940639124157	ME_L	19	ACH
720575940625525740	720575940628277135	ME_L	19	ACH
720575940625525740	720575940627985295	ME_L	19	ACH
720575940625525740	720575940625218377	ME_R	19	ACH
720575940625525740	720575940623045351	ME_L	19	ACH
720575940625525740	720575940630979659	ME_R	19	ACH
720575940625525740	720575940625313468	ME_L	19	ACH
720575940625525740	720575940626082588	ME_R	19	ACH
720575940625525740	720575940652026358	ME_L	19	ACH
720575940625525740	720575940625097911	ME_L	19	ACH
720575940625525740	720575940622901236	ME_L	18	ACH
720575940625525740	720575940621204139	ME_L	18	ACH
720575940625525740	720575940615210291	ME_L	18	ACH
720575940625525740	720575940614990511	ME_L	18	ACH
720575940625525740	720575940625772180	ME_L	18	ACH
720575940625525740	720575940627371326	ME_R	18	ACH
720575940625525740	720575940619127256	ME_R	18	ACH
720575940625525740	720575940625314283	ME_L	18	ACH
720575940625525740	720575940623493119	ME_L	18	ACH
720575940625525740	720575940639915197	ME_L	18	ACH
720575940625525740	720575940639766350	ME_L	18	ACH
720575940625525740	720575940640838744	ME_L	18	ACH
720575940625525740	720575940635283808	ME_L	18	ACH
720575940625525740	720575940634109139	ME_L	18	ACH
720575940625525740	720575940630561783	ME_L	17	ACH
720575940625525740	720575940630036162	ME_L	17	ACH
720575940625525740	720575940624333706	PVLP_R	3	ACH
720575940625525740	720575940624333706	AME_R	14	ACH
720575940625525740	720575940615954070	ME_R	17	ACH
720575940625525740	720575940624350090	ME_L	17	ACH
720575940625525740	720575940627429660	ME_L	17	ACH
720575940625525740	720575940615429855	ME_L	17	ACH
720575940625525740	720575940622694476	ME_L	17	ACH
720575940625525740	720575940619944360	ME_R	17	ACH
720575940625525740	720575940626952847	ME_R	17	ACH
720575940625525740	720575940629796175	ME_L	17	ACH
720575940625525740	720575940629289271	ME_L	17	ACH
720575940625525740	720575940632232418	ME_R	17	ACH
720575940625525740	720575940632652600	ME_R	17	ACH
720575940625525740	720575940634766699	ME_R	17	ACH
720575940625525740	720575940620298754	ME_R	16	ACH
720575940625525740	720575940625745808	ME_R	16	ACH
720575940625525740	720575940627495452	ME_R	16	ACH
720575940625525740	720575940615372199	ME_L	16	ACH
720575940625525740	720575940628360714	ME_L	16	ACH
720575940625525740	720575940629320704	ME_R	16	ACH
720575940625525740	720575940624189576	ME_L	16	ACH
720575940625525740	720575940614843823	ME_L	16	ACH
720575940625525740	720575940620800020	ME_L	16	ACH
720575940625525740	720575940623509700	ME_R	16	ACH
720575940625525740	720575940625924995	ME_R	16	ACH
720575940625525740	720575940630194370	ME_L	16	ACH
720575940625525740	720575940621151141	ME_L	16	ACH
720575940625525740	720575940651887094	ME_R	16	ACH
720575940625525740	720575940617037969	ME_R	16	ACH
720575940625525740	720575940629545883	ME_R	16	ACH
720575940625525740	720575940629637163	ME_R	16	ACH
720575940625525740	720575940606863026	ME_L	16	ACH
720575940625525740	720575940616394869	ME_R	16	ACH
720575940625525740	720575940625020087	ME_L	16	ACH
720575940625525740	720575940636678542	ME_L	16	ACH
720575940625525740	720575940619066964	ME_L	16	ACH
720575940625525740	720575940617921861	ME_R	16	ACH
720575940625525740	720575940624277321	ME_L	16	ACH
720575940625525740	720575940610337234	ME_L	16	ACH
720575940625525740	720575940642102669	ME_L	16	ACH
720575940625525740	720575940637935070	ME_R	16	ACH
720575940625525740	720575940620566181	ME_L	16	ACH
720575940625525740	720575940632037327	ME_L	16	ACH
720575940625525740	720575940619473718	ME_L	16	ACH
720575940625525740	720575940620922644	ME_R	15	ACH
720575940625525740	720575940628648903	ME_R	15	ACH
720575940625525740	720575940618156702	ME_R	15	ACH
720575940625525740	720575940620604582	ME_L	15	ACH
720575940625525740	720575940627510012	ME_R	15	ACH
720575940625525740	720575940608553155	ME_R	15	ACH
720575940625525740	720575940623873063	ME_L	15	ACH
720575940625525740	720575940624891389	ME_L	15	ACH
720575940625525740	720575940618302262	ME_L	15	ACH
720575940625525740	720575940613100723	ME_L	15	ACH
720575940625525740	720575940609756427	ME_L	15	ACH
720575940625525740	720575940630376826	ME_L	15	ACH
720575940625525740	720575940616168276	ME_R	15	ACH
720575940625525740	720575940642431963	ME_R	15	ACH
720575940625525740	720575940626751294	ME_R	15	ACH
720575940625525740	720575940623868927	ME_L	15	ACH
720575940625525740	720575940618736448	ME_R	15	ACH
720575940625525740	720575940618489758	ME_L	15	ACH
720575940625525740	720575940616344518	ME_R	15	ACH
720575940625525740	720575940629951311	ME_L	15	ACH
720575940625525740	720575940615966623	ME_L	15	ACH
720575940625525740	720575940625089975	ME_R	15	ACH
720575940625525740	720575940621602013	ME_L	15	ACH
720575940625525740	720575940619144989	ME_L	15	ACH
720575940625525740	720575940630967097	ME_L	15	ACH
720575940625525740	720575940611849934	ME_R	15	ACH
720575940625525740	720575940621841904	ME_L	14	ACH
720575940625525740	720575940624564553	ME_R	14	ACH
720575940625525740	720575940627694824	ME_R	14	ACH
720575940625525740	720575940627209828	ME_L	14	ACH
720575940625525740	720575940631966511	ME_L	14	ACH
720575940625525740	720575940606373566	ME_L	14	ACH
720575940625525740	720575940619899294	ME_R	14	ACH
720575940625525740	720575940625305161	ME_R	14	ACH
720575940625525740	720575940609941624	ME_L	14	ACH
720575940625525740	720575940641045120	ME_L	14	ACH
720575940625525740	720575940638592856	ME_L	14	ACH
720575940625525740	720575940637189239	ME_L	14	ACH
720575940625525740	720575940628469224	ME_L	14	ACH
720575940625525740	720575940627776594	ME_L	14	ACH
720575940625525740	720575940627698584	ME_L	14	ACH
720575940625525740	720575940613671594	ME_R	14	ACH
720575940625525740	720575940609864405	ME_L	14	ACH
